title,time,county,link,img_url,content,town
侮辱職務罪違憲判決後…「法院非語言糾察隊」男辱警恁娘 逆轉無罪,2024/6/2 05:30,台南,https://news.ltn.com.tw/news/society/paper/1649164,https://img.ltn.com.tw/Upload/news/600/2024/06/02/63.jpg,〔記者王捷／台南報導〕憲法法庭上月二十四日做成判決，認定妨害公務罪章的「侮辱職務罪」違憲，「侮辱公務員罪」也須從嚴審查構成要件。高等法院台南分院劍及履及，上月二十九日依此意旨宣判，被告是連續兩天在台南市騎車違規被警方攔查的王姓男子，他不滿沒喝酒卻連兩天被攔，脫口罵「恁娘」，被控侮辱公務員、公然侮辱罪，一審被判拘役五十天，但二審認為，王男是背對警察表達不滿情緒，不構成「當場」要件，口頭禪用詞也無侮辱之意，法院不是「語言糾察隊」，不該過度介入個人修養，改判無罪確定。,無相符區域
花蓮某派出所長酒駕撞傷人 記大過調職,2024/6/2 05:30,花蓮,https://news.ltn.com.tw/news/society/paper/1649252,https://img.ltn.com.tw/Upload/news/600/2024/06/02/173.jpg,〔記者花孟璟／花蓮報導〕花蓮玉里警分局一名鍾姓派出所所長家住台東縣池上鄉，五月卅一日在池上酒駕撞上另一輛小客車，造成對方輕傷，到場處理的台東警方聞到濃濃酒味，鍾姓所長酒測值每公升○．四一毫克，全案移送台東地檢署。對此，玉里警分局表示，將該所長記一支大過、調離主管職並遠調他處。,玉里
台中廟會陣頭7惡少 毆打國中生搶走3.5萬,2024/6/1 22:59,台中,https://news.ltn.com.tw/news/society/breakingnews/4692200,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4692200_2_1.jpg,〔記者張瑞楨／台中報導〕台中市發生7名參與廟會陣頭的少年，涉嫌毆打霸凌蕭姓國中生，強奪或強盜蕭生身上3.5萬元現金，這筆錢是蕭生的阿嬤，疼愛孫子而給的零用錢，阿嬤還向中市議員江和樹投訴，指控愛孫被霸凌。中市警局二分局文正派出所今天（1日）傳喚7名少年，但他們全都否認強盜或搶奪3.5萬元，指稱是向蕭生借錢，這部分尚待釐清，警方先依傷害、妨害自由及妨害秩序等罪名，將7名少年移送台中地方法院少年法庭。,無相符區域
全天候電話騷擾「小三」不出聲！人妻觸法挨罰5000元,2024/6/1 22:49,基隆,https://news.ltn.com.tw/news/society/breakingnews/4692184,https://img.ltn.com.tw/Upload/news/600/2024/06/01/phpCFiye6.jpg,〔記者林嘉東／基隆報導〕郭姓婦人懷疑先生搞外遇，用自己手機打電話給先生的外遇對象廖女，一連18天不分時段、時間，持續以不出聲等方式騷擾廖女，讓廖女不堪其擾。基隆地院近日依違反社會秩序維護法「藉端滋擾住戶」裁罰郭女5000元。,無相符區域
戰車營下基地爆連長「把排長當沙包踹」 花防部：派員專案調查,2024/6/1 21:32,花蓮,https://news.ltn.com.tw/news/society/breakingnews/4692056,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4692056_1_1.jpg,首次上稿 19:44〔記者花孟璟／花蓮報導〕陸軍花東防衛指揮部戰車營日前到新竹縣湖口的陸軍北測中心下基地，測試戰技驗收成果，卻傳出「連長將排長當沙包，又打又踹好幾次」，對此，花防部說，預計下週一派員到新竹調查，將秉公妥為處理。,無相符地區
真白目！彰化男酒駕拒測 還到派出所嗆警「來抓我啊」,2024/6/1 21:18,彰化,https://news.ltn.com.tw/news/society/breakingnews/4692123,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4692123_2_1.jpg,〔記者陳冠備／彰化報導〕彰化縣侯姓男子酒後對同居女友施暴，還大膽開車跑到派出所找人，警察對他酒測侯拒測，並開車落跑，不料侯男卻回到派出所門口嗆聲「來抓我」、「開槍啊」，行徑囂張。檢方認為侯男公然挑戰公權力，具體求刑1年，彰化地院判處侯男有期徒刑1年。,無相符區域
花蓮派出所所長酒駕撞傷人 玉里警分局：記大過調離主管職,2024/6/1 20:54,花蓮,https://news.ltn.com.tw/news/society/breakingnews/4692110,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4692110_2_1.jpg,〔記者花孟璟／花蓮報導〕家住台東縣池上鄉的花蓮鍾姓派出所所長，昨晚間傳出酒駕，與另1輛轎車撞擊造成對方輕傷，到場處理的台東警方聞到濃濃酒味，酒測值0.41，全案移送台東地檢署。玉里警分局表示，將對該所長記1支大過、調離主管職並遠調他處。,玉里
基隆籍漁船絞到繩索 船員下海解圍後失聯,2024/6/1 19:58,基隆,https://news.ltn.com.tw/news/society/breakingnews/4692064,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4692064_1_1.jpg,〔記者林嘉東／基隆報導〕基隆籍「新昇興8號」漁船前晚在棉花嶼海域作業時絞到繩索，鄭姓船員潛入海中替「新」船解圍後失聯。海巡署基隆海巡隊、澳底海巡隊與空勤總隊繼昨天搜救後，今（1日）再前往搜尋至入夜，仍未發現鄭男下落，明天將持續搜救。,無相符區域
私刑虐打詐團黑吃黑車手 國民黨屏東縣議員郭再添15萬交保,2024/6/1 19:36,高雄,https://news.ltn.com.tw/news/society/breakingnews/4692045,https://img.ltn.com.tw/Upload/news/600/2024/06/01/php843u78.png,〔記者蔡清華／高雄報導〕國民黨籍屏東縣議員郭再添涉幫忙處理詐欺集團黑吃黑疑案，強押被害人到服務處拘禁、毆打，起訴後經橋頭地院裁定續押，歷經5個多月羈押，昨天獲法院裁定15萬元交保。,橋頭
帶女大生到神明廳性騷！「網路名師」辯「調氣」 判賠5萬,2024/6/1 19:14,台南,https://news.ltn.com.tw/news/society/breakingnews/4692032,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4692032_1_1.jpg,〔記者王捷／台南報導〕在網路社群Dcard有些名氣、自稱「靈學老師」的陳保助，趁著女大生求助時，帶著她到自家擺設的神明廳，出手環抱、性騷，判處2個月徒刑。女大生求償60萬，但陳男表示不願賠償。台南高分院民庭考慮陳男侵害的程度，他只有高職畢業還要養5歲的女兒，因此判他賠償5萬。,無相符區域
近6小時灌救！台南永康工廠大火撲滅 消防機器人一度待命,2024/6/1 18:33,台南,https://news.ltn.com.tw/news/society/breakingnews/4692000,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4692000_1_1.jpg,〔記者吳俊鋒／台南報導〕台南永康區三民街的連棟工廠火警，歷經近6小時的灌救下，現已撲滅，共有5間被波及，包含塑膠、鐵材、機具、印刷品等，損失不貲，由於一度延燒迅速，且現場為鐵皮厝建物，有高溫坍塌之虞，消防機器人還出動待命。,永康
屏東救護車與轎車擦撞衝入熱炒店 病患家屬、護理師受傷,2024/6/1 17:33,屏東,https://news.ltn.com.tw/news/society/breakingnews/4691937,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4691937_2_1.jpg,〔記者陳彥廷／屏東報導〕屏東縣新園鄉台27線今天下午發生救護車與轎車擦撞事故，救護車當場被撞進路旁店面，所幸當時並未營業，但車上的病患家屬和護理師雙雙負傷，再被消防隊救護車載回原出發的醫院，事故原因釐清中。,新園
56歲派出所長酒駕肇事 退休金恐不保,2024/6/1 17:18,台東,https://news.ltn.com.tw/news/society/breakingnews/4691871,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4691871_1_1.jpg,〔記者劉人瑋／台東報導〕台東縣議員陳宏宗上月30日一席「警方要體恤酒駕民眾」的言論引發爭議，事後他向警方道歉，也強調會勸導農民少飲酒，不過當天晚上竟發生一起派出所長疑因酒駕與另輛自小客相撞事件，該名達屆齡可申請退休的所長卻因酒駕恐退休金不保。,無相符地區
高雄人氣排隊燒烤攤慘了！白煙瀰漫整條街 最重可罰10萬元,2024/6/1 17:12,高雄,https://news.ltn.com.tw/news/society/breakingnews/4691921,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4691921_1_1.jpg,〔記者蔡清華／高雄報導〕高雄市小港區金府路一家人氣排隊燒烤攤，昨天遭人拍攝影片檢舉，指控燒烤攤狂冒白煙，瀰漫整條馬路，高市環保局根據檢舉影片，依違反空污法32條開罰1200元至10萬元，並限期改善。,小港
「台中超狂媽媽」陳美妃與保全、警方衝突 起因竟是一張小圓桌,2024/6/1 16:53,台中,https://news.ltn.com.tw/news/society/breakingnews/4691897,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4691897_1_1.jpg,〔記者張瑞楨／台中報導〕被稱「台中超狂媽媽」的陳美妃曾參選台中市長，還連署參選總統，她昨天因涉嫌辱罵警察，與涉嫌打警察的兒子被依妨害公務逮捕，檢方諭知請回，此事件的引火線，是陳美妃質疑大樓社區桌椅擺設位置不當，卻與保全起衝突並互控打人，陳美妃還指控保全打她時，「我用力抵擋，漏尿了」。,無相符區域
中捷砍人事件又傳「糖尿病母被砍」詐術 中市府與當事人澄清,2024/6/1 16:52,台中,https://news.ltn.com.tw/news/society/breakingnews/4691907,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4691907_1_1.jpg,〔記者黃旭磊／台中報導〕台中捷運車廂在5月21日發生砍人事件後，今天又有網友遭盜名po文「他刺到了我媽媽...媽媽住院有糖尿病無法購買保險...」，還貼出婦人包紮躺病床偽照，對此，遭盜名網友上網澄清說「被不知名人士盜用照片了，請大家小心不要被騙匯款」，台中市府也火速澄清為詐騙訊息，市警局已追查依法究辦。,無相符區域
鐵捲門夾頸 台東12歲男童送醫不治,2024/6/1 16:51,台東,https://news.ltn.com.tw/news/society/breakingnews/4691535,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4691535_2_1.jpg,〔記者劉人瑋／台東報導〕台東市豐谷北路一處民宅，今早發生一起鐵捲門夾住男孩的意外。屋主的2名姪子早上9時許準備外出，將鐵捲門放下時，一名國小應屆畢業的12歲楊姓男童去而復返，疑似打算回家取物，不慎遭到下降的鐵捲門壓住胸頸處無法脫困，消防人員到場時，獲報趕回家的屋主已將鐵捲門拉起並進行急救，但小男孩已沒有呼吸心跳，消防人員趕緊在救護車上CPR，隨後將傷者送往台東馬偕醫院急救，楊童到院後一度恢復生命徵象，但最終仍宣告不治。,台東市
「梅霍奇、朱靜琪」諧音取名助宣導 台南消防局2位AI主播誕生,2024/6/1 16:17,台南,https://news.ltn.com.tw/news/society/breakingnews/4691808,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4691808_1_1.jpg,〔記者王捷／台南報導〕連消防隊也要學AI了，他們請AI不是來救災、打火，而是用來宣導，南市消防局第七大隊，正式推出「消防AI宣導主播」，用AI技術生成的人像及聲音，結合短影音的流行概念，將消防知識在網路媒體平台上播放，兩位主播梅霍奇、朱靜琪的名字諧音，還來自滅火器與助警器。,無相符區域
竹南民宅火警2、3樓全面燃燒 屋內3人倉皇逃生,2024/6/1 16:06,苗栗,https://news.ltn.com.tw/news/society/breakingnews/4691829,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4691829_1_1.jpg,〔記者蔡政岷／苗栗報導〕苗栗縣竹南鎮博愛街一處民宅，今天下午2點多突然起火燃燒，濃煙密布，消防人員不敢大意，竹南、頭份消防分隊接派人車前往，目前2、3樓幾乎全面燃燒，火勢尚未撲滅。,"頭份,竹南"
KTV釣蝦場2客互看不爽揮刀嗆「三小」 警快打部隊循線逮人,2024/6/1 16:06,高雄,https://news.ltn.com.tw/news/society/breakingnews/4691792,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4691792_1_1.jpg,〔記者黃良傑／高雄報導〕高雄市三民區某複合式KTV釣蝦場，今（1）日凌晨發生2名顧客糾紛衝突，其中一名賴姓男子疑亮小刀揮舞，還怒嗆「三小」，警方獲報出動快打部隊到場，經查賴男、黃男互看不爽，22歲賴男怒嗆對方，被控持刀恐嚇，所幸沒有人員受傷，警方依恐嚇罪將賴男移送高雄地檢署偵辦。,三民
左轉車未禮讓直行車釀禍 騎士拋飛重摔、機車滑行撞倒多人,2024/6/1 15:44,新北,https://news.ltn.com.tw/news/society/breakingnews/4691813,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4691813_1_1.jpg,〔記者徐聖倫／新北報導〕新北市三重區前日深夜發生車禍，1輛汽車行經新北大道欲左轉中華路口，與對向直行機車發生碰撞，騎士被拋飛重摔在地，機車則滑向待轉區，連續撞倒正在停等紅燈的多名騎士，所幸本起以外所有傷者均為輕傷，經包紮後均無大礙。,三重
頭份路面出現300公尺長油漬 機車騎士慘摔,2024/6/1 15:30,苗栗,https://news.ltn.com.tw/news/society/breakingnews/4691754,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4691754_1_1.jpg,〔記者蔡政?／苗栗報導〕苗栗縣頭份市38歲劉姓男子5月31日晚間9點多騎車行經份市興隆路一段時，突然感到路面過於濕滑，機車失去控制摔傷，警方獲報到場後，發現興隆路上出現長達300公尺油漬肇禍，目前正追查留下油漬的元兇。,頭份
8旬翁騎車未打方向燈突右轉後車撞上 肇逃被判刑,2024/6/1 15:24,苗栗,https://news.ltn.com.tw/news/society/breakingnews/4691736,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4691736_1_1.jpg,〔記者蔡政岷／苗栗報導〕苗栗縣苑裡鎮8旬林姓老翁，去年9月份早上8點多騎機車行經苗140線時突然右轉與吳姓男子騎乘的機車相撞。之後老翁離開，並稱「對方趕上班」，近期遭苗栗地院法官依肇事逃逸罪判處有期徒刑4個月，如易科罰金，以1000元折算1日，緩刑2年。,苑裡
襲警定讞被通緝 桃園狂男又拒捕砍傷2警,2024/6/1 14:45,桃園,https://news.ltn.com.tw/news/society/breakingnews/4691712,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4691712_1_1.jpg,〔記者余瑞仁／桃園報導〕桃園市楊梅區50歲李姓男子於2021年間因攻擊員警判處3月徒刑定讞，因未到案執行被通緝；楊梅警分局草湳派出所鄭姓、陳姓警員去年6月初據報前往李男家要將他逮捕歸案，李男在家反鎖房門對峙，卻在警方喊話時突然持水果刀衝出追砍2警，造成鄭員右頸、右手刀傷，陳員上前壓制李男時也受到擦挫傷，終將他逮捕送辦並歸案，桃園地檢署近日偵結將李男依殺人未遂罪及攜帶兇器妨害公務等罪嫌起訴。,"桃園市,楊梅"
假投資詐團主嫌被逮 辯身上百萬贓款是「母親節紅包」,2024/6/1 14:16,台北,https://news.ltn.com.tw/news/society/breakingnews/4691707,https://img.ltn.com.tw/Upload/news/600/2024/06/01/4691707_1_1.jpg,〔記者鄭景議／台北報導〕以黃姓犯嫌為首的詐騙集團，今年初透過在Youtube投放假投資廣告，佯稱有投資股票獲利管道，以此詐騙民眾，黃嫌還招募未成年人當車手提款，新北市永和分局警方獲報後，近日執行3波查緝行動，緝捕黃嫌在內的8名詐團成員，今日宣告破案，其中逮捕黃嫌時還恰好見到他拎著裝有現金百萬元紙袋，黃嫌情急之下竟辯稱是「母親節紅包」，讓警方啼笑皆非。,無相符區域
